
India;primary;Nebraska;EB2;09/29/2011;02/06/2012;02/08/2012;02/13/2012;regular;no;;;;approved;03/28/2012
India;primary;Nebraska;EB2;08/04/2011;02/05/2012;02/08/2012;02/08/2012;regular;no;;;;approved;04/09/2012
Taiwan;primary;Nebraska;EB2;08/15/2011;12/08/2011;12/09/2011;12/19/2011;premium;no;;;;approved;12/19/2011
Jordan;primary;Texas;EB1A;;10/10/2011;10/18/2011;;regular;;;;;pending;
India;primary;Nebraska;EB2;12/20/2007;03/29/2012;03/30/2012;04/01/2012;premium;no;;;;approved;04/03/2012
India;primary;Texas;EB2;05/22/2010;04/20/2010;04/20/2010;06/14/2010;regular;;;;;approved;06/22/2010
India;primary;Texas;EB1C;;03/15/2012;03/15/2012;;regular;no;;;;approved;04/06/2012
India;primary;Texas;EB1C;12/07/2011;12/07/2011;12/08/2011;12/08/2011;regular;no;;;;approved;04/06/2012
India;primary;Texas;EB2-NIW;09/28/2009;09/28/2009;09/29/2009;;regular;no;;;;approved;03/30/2010
India;primary;Nebraska;EB2;08/15/2011;01/19/2012;01/25/2012;04/04/2012;regular;no;;;;approved;04/04/2012
India;primary;Texas;EB2;06/15/2007;10/06/2011;10/07/2011;10/11/2011;premium;yes;01/30/2012;;02/23/2012;approved;04/06/2012
India;primary;Texas;EB3;06/28/2011;10/07/2011;10/07/2011;;regular;no;;;;approved;04/06/2012
India;primary;Texas;EB2;11/01/2011;03/19/2012;03/21/2012;;premium;yes;03/30/2012;Asking for Master Mark sheets.... more;03/30/2012;approved;04/06/2012
India;primary;Texas;EB1A;;10/01/2009;10/01/2009;;regular;yes;01/26/2010;Questioned everything!  I did ... more;02/18/2010;denied;04/10/2010
Philippines;primary;Texas;EB2;11/29/2011;11/29/2011;11/29/2011;;regular;no;;;;approved;04/06/2012
India;primary;Texas;EB3;12/01/2009;05/10/2010;05/11/2010;;regular;no;;;;approved;10/15/2010
India;primary;Nebraska;EB3;12/09/2010;10/13/2011;10/17/2011;10/21/2011;regular;no;;;;approved;03/19/2012
India;primary;Texas;EB2;06/06/2011;10/28/2011;10/28/2011;10/28/2011;regular;no;;;;pending;
India;primary;California;EB3;04/07/2011;09/23/2011;09/23/2011;;regular;no;;;;approved;03/27/2012
India;primary;Nebraska;EB2;05/30/2011;01/08/2012;01/09/2012;;regular;no;;;;approved;04/06/2012
India;primary;Texas;EB2;;07/05/2010;07/09/2010;;regular;no;;;;approved;04/11/2011
India;primary;Texas;EB1A;12/14/2011;12/14/2011;12/14/2011;;regular;yes;;I got the approval,. Do i need... more;;approved;03/30/2012
India;primary;Texas;EB1B;01/26/2012;01/24/2012;01/26/2012;01/26/2012;premium;no;;;;approved;02/03/2012
India;primary;Texas;EB2;03/23/2009;03/09/2012;03/14/2012;03/19/2012;premium;no;;;;approved;04/15/2010
India;primary;Texas;EB1A;01/12/2012;01/12/2012;01/12/2012;;premium;no;;updated to premium on 27th mar... more;;approved;04/04/2012
India;primary;Texas;EB2;12/22/2004;03/06/2012;03/08/2012;;premium;yes;03/13/2012;Ability to pay from the old pr... more;03/29/2012;approved;04/04/2012
Germany;primary;Texas;EB2;05/23/2011;10/18/2011;10/19/2011;10/19/2011;regular;no;;;;approved;04/05/2012
India;primary;Texas;EB2;05/05/2011;02/15/2012;03/23/2012;;premium;no;;;;approved;04/04/2012
India;primary;Texas;EB2;02/28/2009;03/23/2012;03/27/2012;;premium;no;;;;approved;04/04/2012
India;primary;Texas;EB2;02/10/2009;10/03/2009;10/05/2009;;regular;;;;;approved;12/04/2009
India;primary;Nebraska;EB2;11/11/2009;12/20/2010;12/20/2010;04/26/2011;regular;;;;;approved;04/26/2011
India;primary;Nebraska;EB3;12/09/2008;03/23/2010;03/24/2010;03/24/2010;regular;no;;;;approved;04/20/2010
India;primary;Texas;EB2;04/07/2009;10/27/2011;11/09/2011;11/09/2011;regular;yes;12/13/2011;Some clarifications regarding ... more;;approved;03/16/2012
India;primary;Texas;EB2;12/01/2011;03/20/2012;03/21/2012;03/21/2012;premium;no;;;;approved;03/27/2012
India;primary;Nebraska;EB2;;06/20/2011;06/20/2011;06/21/2011;regular;yes;10/20/2011;Company docs..;11/17/2011;withdrawn;
India;primary;Texas;EB2;;12/15/2011;12/19/2011;;regular;yes;03/08/2012;waiting..A2P. ...  Aaaaaaaaand... more;03/16/2012;approved;04/03/2012
India;primary;Texas;EB2;;02/13/2012;02/15/2012;02/19/2012;regular;no;;;;approved;04/03/2012
India;primary;Nebraska;EB3;07/15/2011;11/16/2011;11/17/2011;;regular;;;;;approved;04/03/2012
India;primary;Texas;EB2-NIW;;07/29/2011;08/03/2011;10/17/2011;regular;no;;;;approved;10/17/2011
India;primary;Nebraska;EB2;;11/21/2011;11/23/2011;11/29/2011;premium;yes;12/06/2011;A2P...;12/27/2011;approved;04/03/2012
India;primary;Nebraska;EB2;10/04/2011;01/26/2012;01/26/2012;01/31/2012;premium;no;;;;approved;03/15/2012
Nepal;primary;Nebraska;EB2;;02/22/2012;02/24/2012;;premium;no;;Received RFE on 140 the first ... more;;approved;07/20/2011
Iran;primary;Nebraska;EB2-NIW;;11/14/2011;11/17/2011;11/21/2011;regular;;;;;approved;04/03/2012
India;primary;Nebraska;EB2;01/07/2005;03/21/2012;03/23/2012;03/23/2012;premium;no;;;;approved;03/28/2012
India;primary;Texas;EB2;04/30/2011;12/20/2011;12/21/2011;12/22/2011;regular;no;03/14/2012;Received RFE on 03/14/2012. Ac... more;;denied;03/14/2012
India;primary;Nebraska;EB1A;12/19/2011;12/16/2011;12/19/2011;12/22/2011;premium;no;;;;approved;12/22/2011
India;primary;Nebraska;EB2;05/05/2003;03/19/2012;03/20/2012;;premium;no;;;;approved;03/26/2012
India;primary;Texas;EB1A;;01/26/2012;01/26/2012;03/07/2012;premium;no;;;;approved;03/06/2012
India;primary;Nebraska;EB2;;11/16/2011;11/18/2011;;regular;;;;;approved;03/27/2012
India;primary;Texas;EB2;10/05/2007;11/26/2011;11/29/2011;;regular;no;;;;approved;06/07/2008
India;primary;Texas;EB1B;03/20/2012;03/19/2012;03/20/2012;03/20/2012;premium;no;;;;approved;03/28/2012
India;primary;Texas;EB2;06/01/2011;10/25/2011;10/28/2011;;regular;no;;;;approved;03/28/2012
India;primary;Texas;EB3;;02/15/2012;02/17/2012;;premium;yes;02/27/2012;MisMatch of employment dates i... more;03/06/2012;approved;03/13/2012
China;primary;Nebraska;EB3;;11/30/2011;11/30/2011;;regular;no;;;;approved;03/30/2012
India;primary;Texas;EB2;;03/20/2012;03/27/2012;;premium;no;;;;approved;03/30/2012
South Korea;primary;Nebraska;EB2;09/08/2011;01/11/2012;01/12/2012;01/17/2012;regular;no;;;;approved;03/30/2012
India;primary;Texas;EB3;08/22/2011;12/02/2011;12/05/2011;12/05/2011;regular;no;;;;approved;03/26/2012
India;primary;Texas;EB2;09/13/2011;12/15/2011;12/19/2011;12/21/2011;regular;;;;;approved;03/26/2012
India;primary;Texas;EB1B;;03/06/2012;03/07/2012;03/09/2012;premium;yes;03/21/2012;Offer letter;03/22/2012;approved;03/29/2012
India;primary;Texas;EB2;09/28/2011;02/22/2012;02/23/2012;02/23/2012;premium;yes;03/07/2012;Prove education is equivalent ... more;03/22/2012;approved;03/30/2012
India;primary;Nebraska;EB3;03/04/2011;03/19/2011;03/18/2011;03/21/2011;regular;no;;;;pending;
India;primary;Nebraska;EB2;10/13/2011;02/07/2012;02/07/2012;02/10/2012;premium;;;;;approved;02/10/2012
India;primary;Texas;EB2;10/03/2011;01/24/2012;01/25/2012;;regular;no;;;;approved;03/27/2012
Egypt;primary;Nebraska;EB1A;;03/10/2010;03/10/2010;03/16/2010;premium;yes;03/30/2010;"broad brush";04/30/2010;denied;05/31/2010
Nigeria;primary;Texas;EB2;;10/15/2011;10/17/2011;;regular;no;;;;approved;03/31/2012
India;primary;Texas;EB2;06/01/2011;06/02/2011;06/02/2011;;regular;no;;;;approved;03/23/2012
India;primary;Texas;EB2;10/26/2011;03/08/2012;03/09/2012;;premium;yes;03/17/2012;Progressive experience;03/23/2012;approved;03/30/2012
Brazil;primary;Nebraska;EB3;07/11/2011;11/21/2011;11/21/2011;11/22/2011;regular;;;;;approved;03/30/2012
India;primary;Nebraska;EB2;05/18/2011;10/13/2011;10/15/2011;;regular;yes;02/29/2012;Transcripts of my 4 year educa... more;03/27/2012;pending;
India;primary;Texas;EB2;08/04/2011;12/20/2011;12/21/2011;12/21/2011;regular;no;;;;approved;03/29/2012
India;primary;Nebraska;EB2;07/18/2011;12/19/2011;12/19/2011;12/20/2011;regular;no;;;;approved;03/29/2012
China;primary;Texas;EB2;09/15/2011;12/13/2011;12/20/2011;;regular;no;;;;approved;03/30/2012
Pakistan;primary;Texas;EB1A;;06/23/2010;06/24/2010;06/24/2010;regular;yes;08/08/2011;;;pending;
India;primary;Nebraska;EB2;09/15/2010;09/15/2010;09/12/2010;;premium;;;;;approved;11/04/2011
India;primary;Nebraska;EB3;01/18/2005;08/15/2007;08/16/2007;10/03/2007;regular;no;;;;withdrawn;
India;primary;Texas;EB3;12/05/2005;02/08/2005;02/19/2005;02/18/2005;regular;;;;;approved;08/13/2005
China;primary;Texas;EB2-NIW;09/21/2011;09/21/2011;09/21/2011;;regular;;;;;approved;03/29/2012
India;primary;Texas;EB2;08/23/2008;03/09/2012;03/12/2012;03/12/2012;premium;no;;;;approved;03/29/2012
India;primary;Texas;EB2;08/25/2011;12/19/2011;12/21/2011;;regular;;;;;approved;03/29/2012
Iran;primary;California;EB2-NIW;;12/10/2011;12/15/2011;;regular;;;;;pending;
India;primary;Texas;EB3;06/30/2008;06/10/2009;06/10/2009;07/22/2009;regular;no;;;;approved;07/22/2009
India;primary;Nebraska;EB1C;02/06/2012;02/03/2012;02/06/2012;02/06/2012;regular;;;;;approved;03/22/2012
India;primary;Texas;EB2-NIW;05/14/2010;04/14/2010;05/14/2010;;regular;no;;;;approved;05/14/2010
India;primary;Nebraska;EB2;10/07/2011;01/19/2012;01/20/2012;01/23/2012;regular;no;;;;approved;03/29/2012
Argentina;primary;Texas;EB2-NIW;10/20/2011;10/19/2011;10/20/2011;10/21/2011;regular;no;;;;approved;03/28/2012
India;primary;Texas;EB2;11/21/2011;03/21/2012;03/22/2012;;premium;;;;;approved;03/28/2012
India;primary;Nebraska;EB2;06/27/2011;01/10/2012;01/18/2012;01/23/2012;regular;no;;;;approved;03/27/2012
India;primary;Texas;EB3;10/07/2007;01/31/2011;04/01/2011;03/12/2012;regular;yes;;;;denied;03/12/2012
India;primary;Nebraska;EB1A;09/07/2011;09/06/2011;09/06/2011;09/07/2011;regular;no;;;;approved;03/28/2012
India;primary;Texas;EB2;09/14/2009;09/21/2011;09/22/2011;;regular;;;;;approved;03/07/2012
India;primary;Texas;EB1A;03/13/2012;03/12/2012;03/13/2012;;premium;no;;;;approved;03/27/2012
India;primary;California;EB2;12/17/2007;03/02/2008;03/04/2008;05/10/2008;regular;no;;;;pending;
India;primary;Texas;EB3;11/08/2011;03/13/2012;03/14/2012;03/16/2012;premium;no;;;;approved;03/19/2012
India;primary;Texas;EB2;05/02/2011;08/01/2011;08/01/2011;;regular;;;;;pending;
India;primary;Texas;EB3;09/02/2010;09/01/2011;09/02/2011;;regular;;;;;approved;03/28/2012
India;primary;Texas;EB2;;03/16/2012;03/17/2012;;premium;;;;;approved;03/21/2012
India;primary;Texas;EB2;05/01/2007;04/01/2007;04/06/2007;;regular;no;;;;withdrawn;
India;primary;Texas;EB2;;03/16/2012;03/17/2012;;premium;;;;;approved;03/21/2012
India;primary;Texas;EB2;09/13/2011;01/09/2012;01/10/2012;;premium;yes;01/17/2012;I received status update from ... more;03/23/2012;approved;03/27/2012
India;primary;Texas;EB2;04/11/2011;09/02/2011;09/06/2011;09/07/2011;regular;no;;;;approved;03/28/2012
India;primary;Vermont;EB2;07/22/2008;09/03/2009;09/03/2009;09/07/2009;regular;no;;;;approved;01/25/2010
India;primary;Texas;EB2-NIW;;12/29/2011;01/03/2012;;regular;no;;;;approved;03/27/2012
India;primary;Nebraska;EB2;05/18/2011;12/07/2011;12/12/2011;;regular;no;;;;approved;03/22/2012
India;primary;Nebraska;EB2;03/15/2011;11/14/2011;11/16/2011;11/17/2011;premium;no;;;;approved;11/18/2011
India;primary;Texas;EB2;11/04/2010;04/06/2011;04/08/2011;;regular;;;;;approved;06/14/2011
China;primary;Nebraska;EB2;09/14/2011;12/14/2011;12/15/2011;03/19/2012;regular;no;;;;approved;03/19/2012
India;primary;Nebraska;EB2;11/17/2008;06/17/2009;06/30/2009;;regular;no;;;;approved;10/15/2009
India;primary;Texas;EB1A;09/29/2011;09/29/2011;10/03/2011;;regular;no;;;;approved;03/27/2012
India;primary;Texas;EB3;;11/28/2011;11/29/2011;;premium;yes;12/05/2011;Notarized affidavits were subm... more;12/07/2011;approved;12/08/2011
China;primary;Texas;EB2-NIW;12/08/2011;12/08/2011;12/13/2011;12/21/2011;regular;no;;;;approved;03/27/2012
India;primary;Nebraska;EB2;03/25/2011;09/21/2011;09/22/2011;09/23/2011;regular;yes;01/09/2012;Submit your Masters Degree and... more;01/23/2012;approved;03/27/2012
India;primary;Nebraska;EB1C;;09/06/2011;09/07/2011;09/09/2011;regular;yes;02/02/2012;Detail Job description mention... more;02/08/2012;approved;02/15/2012
China;primary;Texas;EB1A;;02/25/2012;02/27/2012;;premium;no;;;;approved;03/08/2012
India;primary;Texas;EB2;09/29/2011;12/01/2011;12/07/2011;;regular;no;;;;approved;03/12/2012
India;primary;Texas;EB1B;;12/06/2011;12/07/2011;12/08/2011;premium;no;;;;approved;12/16/2011
Taiwan;primary;Texas;EB2;09/03/2010;08/06/2011;08/12/2011;08/15/2011;regular;yes;01/18/2012;Request for Evidence;01/27/2012;approved;02/09/2012
India;primary;Nebraska;EB3;04/13/2011;10/28/2011;10/31/2011;;regular;no;;;;approved;03/26/2012
India;primary;Nebraska;EB1C;12/16/2011;12/16/2011;12/20/2011;;regular;yes;02/15/2012;;;pending;
India;primary;Nebraska;EB1C;07/28/2011;07/26/2011;07/28/2011;07/29/2011;regular;no;;;;approved;03/26/2012
India;primary;Texas;EB2;04/13/2011;09/02/2011;09/02/2011;09/06/2011;premium;no;;;;approved;03/14/2012
Philippines;primary;Nebraska;EB2;10/31/2011;03/14/2012;03/20/2012;03/21/2012;premium;no;;;;approved;03/23/2012
China;primary;Texas;EB1A;07/05/2011;07/01/2011;07/05/2011;07/07/2011;premium;yes;10/20/2011;;12/25/2011;denied;01/15/2012
India;primary;Texas;EB1C;09/30/2011;09/29/2011;09/30/2011;;regular;no;;;;approved;03/20/2012
Nepal;primary;Texas;EB2;09/15/2011;01/04/2012;01/05/2012;;premium;no;;;;approved;03/26/2012
India;primary;Nebraska;EB1B;03/20/2012;03/19/2012;03/20/2012;;premium;no;;;;approved;03/26/2012
India;primary;Nebraska;EB2;05/28/2011;11/18/2011;11/21/2011;11/29/2011;regular;;;;;pending;
Pakistan;primary;Nebraska;EB2;05/09/2011;11/14/2011;11/16/2011;11/18/2011;regular;yes;02/28/2012;Reg. Master's degree tran... more;03/13/2012;approved;03/26/2012
India;primary;Nebraska;EB2;08/25/2011;03/15/2012;03/16/2012;03/16/2012;premium;no;;;;approved;03/23/2012
India;primary;Texas;EB1B;02/18/2011;02/15/2011;02/18/2011;02/22/2011;premium;no;;;;approved;06/15/2011
India;primary;Nebraska;EB3;;09/13/2011;09/13/2011;09/13/2011;regular;;;;;approved;03/23/2012
India;primary;Texas;EB2;;11/28/2011;11/29/2011;11/30/2011;regular;;;;;pending;
India;primary;Dallas;EB2;08/12/2011;11/19/2011;11/19/2011;;regular;;;;;approved;03/06/2012
India;primary;Nebraska;EB2;07/22/2010;02/02/2011;02/04/2011;03/28/2011;premium;yes;12/05/2011;;01/07/2012;approved;01/18/2012
India;primary;Texas;EB2;05/26/2011;12/19/2011;12/22/2011;12/26/2011;regular;no;;;;approved;03/10/2012
India;primary;Texas;EB2-NIW;12/27/2011;12/23/2011;12/26/2011;12/28/2011;regular;no;;;;approved;03/23/2012
India;primary;Nebraska;EB2;08/03/2011;11/02/2011;11/03/2011;;regular;;;;;approved;03/09/2011
Hong Kong;primary;Texas;EB2;12/23/2010;07/21/2011;07/25/2011;07/26/2011;regular;;;;;approved;09/20/2011
India;primary;Texas;EB1C;02/20/2012;02/17/2012;02/20/2012;;regular;no;;;;approved;03/23/2012
India;primary;Texas;EB2;08/03/2011;01/21/2012;02/02/2012;;regular;;;;;approved;03/23/2012
India;primary;Texas;EB2-NIW;01/30/2012;01/27/2012;01/30/2012;;regular;;;;;pending;
India;primary;Texas;EB2;10/15/2008;03/12/2012;03/14/2012;;premium;;;;;approved;03/22/2012
India;primary;Texas;EB2;;02/15/2012;02/18/2012;;regular;;;;;pending;
India;;Texas;EB3;05/16/2008;;02/10/2009;;regular;no;;;;pending;
India;primary;Texas;EB3;05/04/2009;09/01/2011;09/02/2011;;regular;;;;;approved;03/20/2012
India;primary;Vermont;EB2;10/13/2010;09/10/2010;09/15/2010;09/18/2010;premium;no;;;;approved;01/21/2011
India;primary;Texas;EB2;12/18/2007;11/30/2010;11/30/2010;11/30/2010;regular;yes;11/24/2011;Ability to pay;01/25/2012;pending;
India;primary;Texas;EB2;06/01/2011;10/01/2011;10/05/2011;;regular;yes;02/29/2012;Request for proof of Companies... more;03/07/2012;approved;03/22/2012
Israel;primary;Texas;EB3;09/09/2011;01/11/2012;01/19/2012;;regular;;;;;approved;03/22/2012
India;primary;Vermont;EB3;10/30/2007;02/05/2008;02/15/2008;;regular;no;;;;approved;06/27/2008
India;primary;Texas;EB2;09/13/2007;03/12/2012;03/13/2012;03/15/2012;premium;;;;;approved;03/22/2012
United Kingdom;primary;Nebraska;EB3;;10/14/2011;10/14/2011;;regular;;;;;pending;
India;primary;Texas;EB2;09/22/2007;02/08/2010;02/11/2010;03/01/2010;regular;yes;03/09/2010;;04/08/2010;approved;08/05/2010
India;primary;Nebraska;EB1A;04/14/2011;04/13/2011;04/14/2011;;regular;;;;;approved;08/19/2011
India;primary;Texas;EB1B;11/07/2011;11/03/2011;11/07/2011;;regular;no;;;;approved;03/22/2012
India;primary;Nebraska;EB2;09/18/2007;08/13/2007;;;regular;no;;;;pending;
Taiwan;primary;Texas;EB2;06/29/2011;11/14/2011;11/15/2011;11/19/2011;regular;no;;;;approved;03/22/2012
India;primary;Texas;EB2;12/08/2011;03/13/2012;03/14/2012;;premium;no;;;;approved;03/21/2012
India;primary;Texas;EB2;11/17/2011;03/12/2012;03/15/2012;03/15/2012;premium;no;;;;approved;03/21/2012
India;primary;Texas;EB2;02/14/2011;05/13/2011;05/16/2011;;regular;;;;;approved;08/11/2011
India;primary;Nebraska;EB2;03/03/2005;03/06/2012;03/07/2012;;premium;;;;;approved;03/09/2012
India;primary;Texas;EB1A;06/14/2011;06/09/2011;06/14/2011;06/14/2011;regular;yes;11/22/2011;Accepted 2 criteria, asked for... more;02/14/2012;denied;03/21/2012
India;primary;Texas;EB2;06/02/2011;06/06/2011;06/07/2011;;premium;no;;;;approved;06/10/2011
India;primary;Texas;EB2;10/22/2007;03/12/2012;03/14/2012;03/15/2012;premium;no;;;;approved;03/15/2012
India;primary;Texas;EB2;08/31/2010;11/21/2011;11/21/2011;11/25/2011;regular;;;;;approved;03/10/2012
India;primary;Texas;EB1C;11/07/2011;11/07/2011;11/14/2011;;regular;;;;;approved;03/15/2012
India;primary;Texas;EB2-NIW;08/10/2010;08/10/2011;08/10/2011;;regular;yes;12/23/2011;Generic RFE. RFE acknowledged ... more;01/30/2012;denied;03/21/2012
India;primary;Texas;EB1C;12/13/2011;12/09/2011;12/13/2011;12/13/2011;regular;yes;02/09/2012;Clarity reg. Managerial role i... more;03/08/2012;approved;03/20/2012
Philippines;primary;Texas;EB2;03/22/2011;12/10/2011;12/19/2011;;regular;no;;;;approved;03/16/2012
India;primary;Texas;EB3;05/20/2011;03/14/2012;03/16/2012;;regular;;;;;pending;
India;primary;Nebraska;EB1A;09/12/2011;09/07/2011;09/12/2011;;regular;;;;;approved;03/19/2012
Japan;primary;Texas;EB3;06/30/2009;05/18/2011;05/19/2011;;regular;no;;;;approved;09/19/2011
India;primary;Nebraska;EB2;09/15/2011;12/16/2011;12/23/2011;12/28/2011;regular;no;;;;approved;03/19/2012
India;primary;Nebraska;EB2;03/01/2006;03/09/2012;03/12/2012;03/13/2012;premium;no;;;;approved;03/15/2012
India;primary;Texas;EB2;11/19/2009;07/31/2010;08/02/2010;02/13/2012;premium;yes;03/01/2012;tax document of employer;03/02/2012;denied;03/19/2012
India;primary;Texas;EB2;07/08/2011;11/21/2011;11/25/2011;11/25/2011;regular;;;;;approved;03/20/2012
Canada;primary;Texas;EB2;07/12/2011;01/17/2012;01/18/2012;01/20/2012;regular;no;;;;approved;03/09/2012
Pakistan;primary;Texas;EB2;07/05/2011;03/05/2012;03/07/2012;;premium;no;;;;approved;03/20/2012
India;primary;Nebraska;EB2;;12/01/2011;12/01/2011;12/02/2011;regular;no;;;;approved;03/19/2012
India;primary;Nebraska;EB2;01/04/2008;12/16/2011;12/18/2011;;premium;yes;02/07/2012;Detailed Exp letters;03/15/2012;approved;03/20/2012
India;primary;Nebraska;EB3;07/05/2011;10/16/2011;10/18/2011;10/19/2011;regular;no;;;;approved;03/20/2012
Pakistan;primary;Texas;EB2;05/23/2011;09/17/2011;09/23/2011;11/18/2011;premium;yes;09/30/2011;Employer's Income Tax rep... more;11/07/2011;approved;11/18/2011
India;primary;Texas;EB2;11/10/2011;03/14/2012;03/15/2012;03/19/2012;premium;no;;;;approved;03/19/2012
India;primary;Texas;EB3;07/20/2007;11/13/2007;11/13/2007;07/25/2008;regular;yes;;;06/06/2008;approved;07/25/2008
India;primary;Texas;EB3;03/22/2011;09/14/2011;09/16/2011;;regular;;;;;approved;03/19/2012
India;primary;Texas;EB2;08/05/2010;11/15/2010;11/15/2010;;regular;;;;;approved;05/20/2011
India;primary;Texas;EB2;08/23/2011;11/02/2011;11/02/2011;11/02/2011;premium;no;;;;approved;11/11/2011
India;primary;Vermont;EB2;03/23/2011;07/06/2011;07/10/2011;07/22/2011;premium;no;;;;approved;07/30/2011
India;primary;Texas;EB3;04/08/2011;08/15/2011;08/15/2011;;regular;no;;;;approved;03/16/2012
India;primary;Texas;EB1A;01/30/2012;01/27/2012;01/30/2012;;regular;;;;;pending;
India;primary;Nebraska;EB2;07/26/2011;10/06/2011;10/08/2011;;regular;no;;;;approved;03/13/2012
India;primary;Nebraska;EB2;06/11/2010;12/01/2009;12/03/2009;;regular;no;;;;approved;06/11/2010
India;primary;Texas;EB2;;11/29/2010;12/12/2010;;regular;no;;;;approved;05/25/2011
India;dependent;Texas;EB3;06/29/2011;01/02/2012;01/06/2012;;regular;no;;;;approved;03/02/2012
India;primary;Nebraska;EB2-NIW;;10/24/2008;10/29/2008;10/29/2008;regular;no;05/20/2009;;06/29/2009;approved;11/12/2009
India;primary;Texas;EB2;09/19/2007;12/03/2011;12/06/2011;12/06/2011;regular;no;;;;approved;03/17/2012
India;primary;Texas;EB2;;01/20/2012;01/23/2012;01/26/2012;regular;no;;;;approved;03/16/2012
